hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
103310,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1,0,3,1,0,0,1,0,1,3,Balaka,urban
103311,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,4,1,2,1,0,0,2,0,5,Balaka,urban
103313,1033,Balaka Urban,0.6348465,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Balaka,urban
103314,1033,Balaka Urban,0.6348465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,1,3,0,1,1,0,1,1,4,Balaka,urban
103315,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,1,0,0,0,0,0,1,0,1,Balaka,urban
103316,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,3,3,0,0,0,2,4,0,6,Balaka,urban
103317,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,1,3,2,1,0,0,1,0,4,Balaka,urban
103318,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,0,2,1,0,3,0,6,Balaka,urban
103319,1033,Balaka Urban,0.6348465,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0,3,3,2,1,1,0,2,0,6,Balaka,urban
103321,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,2,0,0,1,0,0,1,0,2,Balaka,urban
103322,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,2,3,1,2,0,0,2,0,5,Balaka,urban
103323,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,4,0,0,0,0,4,0,4,Balaka,urban
103324,1033,Balaka Urban,0.6348465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,2,1,1,0,0,0,2,0,3,Balaka,urban
103401,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,1,0,0,0,0,0,1,0,1,Balaka,urban
103402,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,4,5,2,1,1,0,5,0,9,Balaka,urban
103403,1034,Balaka Urban,0.5435805,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Balaka,urban
103404,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,1,0,0,0,0,0,1,0,1,Balaka,urban
103405,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,3,3,1,2,0,0,2,1,6,Balaka,urban
103406,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,4,3,2,0,0,1,4,0,7,Balaka,urban
103407,1034,Balaka Urban,0.5435805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,2,3,0,1,1,1,2,0,5,Balaka,urban
103409,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,3,1,0,0,1,0,3,0,4,Balaka,urban
103410,1034,Balaka Urban,0.5435805,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Balaka,urban
103411,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,0,4,1,1,0,0,2,0,4,Balaka,urban
103412,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,2,0,0,0,0,0,2,0,2,Balaka,urban
103413,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Balaka,urban
103414,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,4,4,1,1,2,2,2,0,8,Balaka,urban
103415,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,3,2,3,1,0,0,1,0,5,Balaka,urban
103416,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,3,1,0,0,0,0,4,0,4,Balaka,urban
103417,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,3,7,2,2,1,0,5,0,10,Balaka,urban
103418,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,2,3,2,0,1,1,1,0,5,Balaka,urban
103419,1034,Balaka Urban,0.5435805,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0,2,7,3,2,2,0,2,0,9,Balaka,urban
103420,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,2,0,0,1,0,0,2,3,Balaka,urban
103421,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,3,3,0,1,2,1,2,0,6,Balaka,urban
103422,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,3,1,0,1,0,0,3,0,4,Balaka,urban
103423,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,1,2,1,0,0,0,2,0,3,Balaka,urban
103424,1034,Balaka Urban,0.5435805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,4,2,1,1,2,0,2,0,6,Balaka,urban
103501,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,4,3,1,0,1,3,2,0,7,Balaka,urban
103502,1035,Balaka Urban,0.27454513,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1,2,4,1,0,1,0,3,1,6,Balaka,urban
103503,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,0,2,1,0,0,0,0,3,0,3,Balaka,urban
103504,1035,Balaka Urban,0.27454513,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1,3,5,2,2,2,1,1,0,8,Balaka,urban
103505,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,0,4,0,0,0,1,3,0,4,Balaka,urban
103506,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,0,1,0,0,0,0,1,0,1,Balaka,urban
103507,1035,Balaka Urban,0.27454513,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,1,3,1,0,2,1,0,0,4,Balaka,urban
103508,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,2,1,0,1,0,0,2,0,3,Balaka,urban
103509,1035,Balaka Urban,0.27454513,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,3,2,1,1,0,0,3,0,5,Balaka,urban
103510,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,1,2,1,0,0,0,2,0,3,Balaka,urban
103511,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,2,3,1,0,1,1,2,0,5,Balaka,urban
103512,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1,0,2,1,0,0,0,1,0,2,Balaka,urban
103513,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,2,4,1,2,2,0,1,0,6,Balaka,urban
103514,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,1,1,1,0,0,0,1,0,2,Balaka,urban
103515,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,3,0,0,2,0,0,1,0,3,Balaka,urban
103516,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1,2,0,0,0,0,0,1,1,2,Balaka,urban
103517,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,4,1,1,1,1,2,0,6,Balaka,urban
103518,1035,Balaka Urban,0.27454513,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,3,4,0,2,2,0,3,0,7,Balaka,urban
103519,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,5,0,0,0,3,4,0,7,Balaka,urban
103520,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,3,1,0,0,1,1,0,2,4,Balaka,urban
103521,1035,Balaka Urban,0.27454513,0.0,1.0,0.0,0.0,,1.0,0.0,1,1.0,1,3,1,2,0,0,0,2,0,4,Balaka,urban
103523,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,6,6,2,1,1,1,6,1,12,Balaka,urban
103524,1035,Balaka Urban,0.27454513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,1,2,0,1,0,0,2,0,3,Balaka,urban
103601,1036,Neno Rural,0.2745591,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,3,2,0,0,0,2,1,5,Neno,rural
103602,1036,Neno Rural,0.2745591,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,3,2,2,0,0,1,1,1,5,Neno,rural
103603,1036,Neno Rural,0.2745591,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1,4,4,2,0,1,2,3,0,8,Neno,rural
103604,1036,Neno Rural,0.2745591,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,3,2,0,0,0,2,0,4,Neno,rural
103605,1036,Neno Rural,0.2745591,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,0,4,2,1,0,0,1,0,4,Neno,rural
103606,1036,Neno Rural,0.2745591,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,0,0,1,1,1,0,3,Neno,rural
103607,1036,Neno Rural,0.2745591,0.0,,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Neno,rural
103608,1036,Neno Rural,0.2745591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,4,2,0,0,0,2,1,5,Neno,rural
103609,1036,Neno Rural,0.2745591,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Neno,rural
103610,1036,Neno Rural,0.2745591,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,4,3,1,1,3,0,2,0,7,Neno,rural
103611,1036,Neno Rural,0.2745591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,3,5,1,1,1,0,5,0,8,Neno,rural
103612,1036,Neno Rural,0.2745591,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Neno,rural
103613,1036,Neno Rural,0.2745591,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,1,1,2,Neno,rural
103614,1036,Neno Rural,0.2745591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,1,0,0,0,0,0,2,2,Neno,rural
103615,1036,Neno Rural,0.2745591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,3,1,0,2,0,2,0,5,Neno,rural
103616,1036,Neno Rural,0.2745591,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,4,2,1,0,1,2,0,6,Neno,rural
103617,1036,Neno Rural,0.2745591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,1,1,0,0,0,0,2,0,2,Neno,rural
103619,1036,Neno Rural,0.2745591,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1,3,6,2,2,2,1,2,0,9,Neno,rural
103620,1036,Neno Rural,0.2745591,0.0,,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,3,2,1,0,0,1,0,4,Neno,rural
103621,1036,Neno Rural,0.2745591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,4,3,1,2,1,1,2,0,7,Neno,rural
103622,1036,Neno Rural,0.2745591,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0,3,3,2,2,0,0,2,0,6,Neno,rural
103624,1036,Neno Rural,0.2745591,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,6,3,2,1,1,2,3,0,9,Neno,rural
103701,1037,Neno Rural,0.26709136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1,3,2,1,1,2,0,1,0,5,Neno,rural
103702,1037,Neno Rural,0.26709136,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,2,2,0,0,0,1,0,3,Neno,rural
103703,1037,Neno Rural,0.26709136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,1,1,5,1,2,1,1,1,0,6,Neno,rural
103704,1037,Neno Rural,0.26709136,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,3,2,0,2,2,0,1,0,5,Neno,rural
103705,1037,Neno Rural,0.26709136,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,4,0,0,3,0,2,1,6,Neno,rural
103706,1037,Neno Rural,0.26709136,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1,1,3,0,2,1,0,1,0,4,Neno,rural
103707,1037,Neno Rural,0.26709136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,2,0,1,0,0,1,0,2,Neno,rural
103708,1037,Neno Rural,0.26709136,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,3,2,1,0,0,1,0,4,Neno,rural
103709,1037,Neno Rural,0.26709136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,1,1,2,Neno,rural
103710,1037,Neno Rural,0.26709136,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,0,3,1,0,0,0,1,1,3,Neno,rural
103711,1037,Neno Rural,0.26709136,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,2,0,1,1,0,1,0,3,Neno,rural
103712,1037,Neno Rural,0.26709136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,4,1,3,0,0,2,0,6,Neno,rural
103716,1037,Neno Rural,0.26709136,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,3,1,2,0,0,0,2,0,4,Neno,rural
103718,1037,Neno Rural,0.26709136,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Neno,rural
103719,1037,Neno Rural,0.26709136,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Neno,rural
103720,1037,Neno Rural,0.26709136,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,0,4,0,1,2,0,0,1,4,Neno,rural
103721,1037,Neno Rural,0.26709136,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Neno,rural
103722,1037,Neno Rural,0.26709136,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,1,0,1,1,0,2,0,4,Neno,rural
103723,1037,Neno Rural,0.26709136,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,5,3,2,1,2,1,2,0,8,Neno,rural
103724,1037,Neno Rural,0.26709136,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1,5,2,1,1,3,0,2,0,7,Neno,rural
103801,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,3,2,1,2,1,0,1,0,5,Neno,rural
103802,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,2,0,2,0,0,2,0,4,Neno,rural
103803,1038,Neno Rural,0.15694062,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,2,1,0,0,0,1,0,2,Neno,rural
103804,1038,Neno Rural,0.15694062,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Neno,rural
103805,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Neno,rural
103806,1038,Neno Rural,0.15694062,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0,2,4,1,1,0,0,3,1,6,Neno,rural
103807,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0,2,2,0,0,2,0,2,0,4,Neno,rural
103808,1038,Neno Rural,0.15694062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,2,4,0,1,2,1,2,0,6,Neno,rural
103809,1038,Neno Rural,0.15694062,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1,2,5,1,1,2,1,2,0,7,Neno,rural
103810,1038,Neno Rural,0.15694062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,2,4,1,2,1,0,2,0,6,Neno,rural
103811,1038,Neno Rural,0.15694062,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,4,3,0,1,2,1,1,2,7,Neno,rural
103812,1038,Neno Rural,0.15694062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1,2,2,1,2,0,0,1,0,4,Neno,rural
103813,1038,Neno Rural,0.15694062,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0,1,2,1,1,0,0,1,0,3,Neno,rural
103814,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,2,2,0,0,2,0,2,0,4,Neno,rural
103815,1038,Neno Rural,0.15694062,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1.0,0,2,3,2,1,1,0,1,0,5,Neno,rural
103816,1038,Neno Rural,0.15694062,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,4,3,1,2,1,1,2,0,7,Neno,rural
103817,1038,Neno Rural,0.15694062,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,4,2,0,1,1,2,0,6,Neno,rural
103818,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Neno,rural
103819,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,2,1,2,0,0,1,0,4,Neno,rural
103820,1038,Neno Rural,0.15694062,0.0,,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,3,1,1,2,0,1,0,5,Neno,rural
103821,1038,Neno Rural,0.15694062,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Neno,rural
103822,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,3,2,1,0,0,1,0,4,Neno,rural
103823,1038,Neno Rural,0.15694062,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,3,1,2,1,0,1,0,5,Neno,rural
103824,1038,Neno Rural,0.15694062,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,1,0,0,1,0,2,1,4,Neno,rural
103901,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,4,1,1,2,0,2,0,6,Neno,rural
103902,1039,Neno Rural,0.21529634,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,1,4,1,2,1,0,1,0,5,Neno,rural
103903,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,1,2,1,1,0,0,1,0,3,Neno,rural
103904,1039,Neno Rural,0.21529634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,2,2,2,0,0,0,2,0,4,Neno,rural
103905,1039,Neno Rural,0.21529634,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0,3,5,2,2,2,0,2,0,8,Neno,rural
103906,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0,2,1,0,0,1,0,1,1,3,Neno,rural
103907,1039,Neno Rural,0.21529634,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,4,3,1,2,1,0,3,0,7,Neno,rural
103908,1039,Neno Rural,0.21529634,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,2,2,1,0,0,1,0,4,Neno,rural
103909,1039,Neno Rural,0.21529634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Neno,rural
103910,1039,Neno Rural,0.21529634,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1,1,2,1,1,0,0,1,0,3,Neno,rural
103911,1039,Neno Rural,0.21529634,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Neno,rural
103912,1039,Neno Rural,0.21529634,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Neno,rural
103913,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,4,3,0,3,1,1,2,0,7,Neno,rural
103914,1039,Neno Rural,0.21529634,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,5,2,1,2,2,0,2,0,7,Neno,rural
103915,1039,Neno Rural,0.21529634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,1,0,1,0,0,1,0,2,Neno,rural
103916,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1,5,0,0,1,2,3,0,6,Neno,rural
103917,1039,Neno Rural,0.21529634,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,1,3,3,2,2,0,0,2,0,6,Neno,rural
103918,1039,Neno Rural,0.21529634,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,2,0,0,0,0,2,1,3,Neno,rural
103919,1039,Neno Rural,0.21529634,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,1,2,1,0,0,1,0,4,Neno,rural
103920,1039,Neno Rural,0.21529634,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,2,0,1,1,0,0,1,3,Neno,rural
103921,1039,Neno Rural,0.21529634,,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Neno,rural
103922,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,3,0,1,1,0,3,0,5,Neno,rural
103923,1039,Neno Rural,0.21529634,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1,2,3,2,0,2,0,1,0,5,Neno,rural
103924,1039,Neno Rural,0.21529634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,1,1,0,0,0,0,1,1,2,Neno,rural
104001,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0,2,2,0,1,1,0,2,0,4,Neno,rural
104002,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,0,1,0,0,0,0,1,0,1,Neno,rural
104003,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,1,2,1,0,1,0,1,0,3,Neno,rural
104004,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,1,2,0,0,0,0,1,2,3,Neno,rural
104005,1040,Neno Rural,0.07207701,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,1,0,1,0,2,0,4,Neno,rural
104006,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0,1,2,1,0,0,0,2,0,3,Neno,rural
104007,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,3,1,0,0,1,0,3,0,4,Neno,rural
104008,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Neno,rural
104009,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,4,1,0,0,0,0,4,1,5,Neno,rural
104010,1040,Neno Rural,0.07207701,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,4,2,1,0,0,2,0,5,Neno,rural
104011,1040,Neno Rural,0.07207701,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,6,3,2,2,2,1,2,0,9,Neno,rural
104012,1040,Neno Rural,0.07207701,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,3,1,1,1,0,0,2,0,4,Neno,rural
104013,1040,Neno Rural,0.07207701,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Neno,rural
104014,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,4,0,2,2,0,2,0,6,Neno,rural
104015,1040,Neno Rural,0.07207701,,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,4,2,0,0,2,0,4,0,6,Neno,rural
104016,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,4,4,1,2,2,0,3,0,8,Neno,rural
104017,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0,4,3,1,1,2,1,2,0,7,Neno,rural
104018,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,3,2,0,0,1,1,3,0,5,Neno,rural
104019,1040,Neno Rural,0.07207701,0.0,,0.0,1.0,1.0,0.0,1.0,1,1.0,1,5,1,2,1,1,0,2,0,6,Neno,rural
104020,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,1,3,1,1,0,0,2,0,4,Neno,rural
104021,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,3,0,0,1,1,2,0,4,Neno,rural
104022,1040,Neno Rural,0.07207701,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,2,1,0,0,1,2,0,4,Neno,rural
104023,1040,Neno Rural,0.07207701,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Neno,rural
